Unit,Model,SL,ratio,lots,markup,term_k,eval_end,fill_rate,cycle_service,avg_oh,avg_bl,total_cost,demand_2024,end_oh,end_pipe
BR_1.0-1.5,naive,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,604314.6393998972,0.0,10628348.86979825,525300.0,675314.6393998971,0.0
BR_1.0-1.5,naive,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,568817.7643998971,0.0,4550542.115199177,375225.0,700264.6393998971,125125.0
BR_1.0-1.5,rf,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,275977.7783519137,0.0,3970636.1194360815,525300.0,263561.1116852469,0.0
BR_1.0-1.5,rf,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,275977.7783519137,0.0,4629538.898649199,525300.0,263561.1116852469,0.0
BR_1.0-1.5,rf,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,279061.1116852469,0.0,2232488.8934819754,375225.0,313536.1116852469,100100.0
BR_1.0-1.5,sba,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,186439.8179728604,0.0,2760965.9022731422,525300.0,209475.23463952704,0.0
BR_1.0-1.5,sba,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,186439.8179728604,0.0,3284653.98887196,525300.0,209475.23463952704,0.0
BR_1.0-1.5,sba,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,178053.35963952704,0.0,1424426.8771162163,375225.0,209400.23463952704,150150.0
BR_1.0-1.5,ses,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,237403.7892017602,0.0,3494729.943425523,525300.0,258353.7892017602,0.0
BR_1.0-1.5,ses,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,237403.7892017602,0.0,4140614.4164299234,525300.0,258353.7892017602,0.0
BR_1.0-1.5,ses,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,226931.9142017602,0.0,1815455.3136140816,375225.0,283303.7892017602,125125.0
BR_1.0-1.5,tsb,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,217489.48547731814,0.0,3190331.914421113,525300.0,232183.23547731817,0.0
BR_1.0-1.5,tsb,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,217489.48547731814,0.0,3770790.0031144083,525300.0,232183.23547731817,0.0
BR_1.0-1.5,tsb,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,210145.73547731817,0.0,1681165.8838185454,375225.0,257133.23547731817,125125.0
BR_1.0-1.5,xgb,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,220733.25367458854,0.0,3393772.803281534,525300.0,197889.50367458852,100100.0
BR_1.0-1.5,xgb,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,220733.25367458854,0.0,4138746.5624680053,525300.0,197889.50367458852,100100.0
BR_1.0-1.5,xgb,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,229030.12867458852,0.0,1832241.0293967081,375225.0,247864.50367458852,100100.0
BR_1.7-2.2,arima,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,314850.4949984374,0.0,4388269.677477343,700550.0,244025.49499843747,0.0
BR_1.7-2.2,arima,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,314850.4949984374,0.0,4998333.414973436,700550.0,244025.49499843747,0.0
BR_1.7-2.2,arima,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,334634.86999843747,0.0,2677078.9599874998,425325.0,344075.49499843747,175175.0
BR_1.7-2.2,croston,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,336634.58147678996,0.0,4667644.139746788,700550.0,251211.66481012327,0.0
BR_1.7-2.2,croston,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,336634.58147678996,0.0,5295673.301772096,700550.0,251211.66481012327,0.0
BR_1.7-2.2,croston,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,363717.9148101233,0.0,2909743.318480986,425325.0,351261.6648101233,175175.0
BR_1.7-2.2,hybrid,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,493972.26415859006,0.0,6730071.788632889,700550.0,320961.84749192325,0.0
BR_1.7-2.2,hybrid,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,493972.26415859006,0.0,7532476.407362698,700550.0,320961.84749192325,0.0
BR_1.7-2.2,hybrid,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,552336.8474919233,0.0,4418694.779935386,425325.0,521111.84749192325,75075.0
BR_1.7-2.2,mitra,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,92136.69903544516,0.0,1357034.219347288,700550.0,25482.532368778484,75075.0
BR_1.7-2.2,mitra,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,92136.69903544516,0.0,1608428.0502692342,700550.0,25482.532368778484,75075.0
BR_1.7-2.2,mitra,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,109835.65736877848,0.0,878685.2589502279,425325.0,125532.53236877848,175175.0
BR_1.7-2.2,naive,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,540238.6298300695,0.0,7546913.257536008,700550.0,425619.8798300694,0.0
BR_1.7-2.2,naive,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,540238.6298300695,0.0,8610962.957111182,700550.0,425619.8798300694,0.0
BR_1.7-2.2,naive,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,588176.1298300694,0.0,4705409.038640555,425325.0,475619.8798300694,225225.0
BR_1.7-2.2,rf,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,455617.7680431302,0.0,6267775.344958722,700550.0,320144.85137646354,0.0
BR_1.7-2.2,rf,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,455617.7680431302,0.0,7068137.473399881,700550.0,320144.85137646354,0.0
BR_1.7-2.2,rf,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,495213.60137646354,0.0,3961708.8110117083,425325.0,520294.85137646354,75075.0
BR_1.7-2.2,sba,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,291230.6682810981,0.0,4019714.4817425883,700550.0,209978.58494776464,0.0
BR_1.7-2.2,sba,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,291230.6682810981,0.0,4544660.944112,700550.0,209978.58494776464,0.0
BR_1.7-2.2,sba,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,316228.58494776464,0.0,2529828.679582117,425325.0,310028.58494776464,175175.0
BR_1.7-2.2,ses,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,294129.3216303922,0.0,4025250.1636406872,700550.0,198279.32163039222,0.0
BR_1.7-2.2,ses,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,294129.3216303922,0.0,4520948.467716668,700550.0,198279.32163039222,0.0
BR_1.7-2.2,ses,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,323298.0716303922,0.0,2586384.573043138,425325.0,323354.3216303922,150150.0
BR_1.7-2.2,tsb,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,323698.08289633336,0.0,4453997.201996834,700550.0,227848.08289633342,0.0
BR_1.7-2.2,tsb,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,323698.08289633336,0.0,5023617.409237667,700550.0,227848.08289633342,0.0
BR_1.7-2.2,tsb,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,352866.8328963334,0.0,2822934.6631706674,425325.0,352923.0828963334,150150.0
BR_1.7-2.2,xgb,0.95,10,True,-1.0,2.5,2024-12-01,0.9658911553695737,0.8333333333333334,130302.54481964193,1991.2459254870967,2681405.171129542,700550.0,126305.04889415484,225225.0
BR_1.7-2.2,xgb,0.95,10,True,-1.0,5.0,2024-12-01,0.9658911553695737,0.8333333333333334,130302.54481964193,1991.2459254870967,3560230.293364929,700550.0,126305.04889415484,225225.0
BR_1.7-2.2,xgb,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,157480.04889415484,0.0,1259840.3911532387,425325.0,76205.04889415484,225225.0
BR_2.1-2.6,arima,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,466276.70790781407,0.0,6114533.097996637,1001000.0,207685.04124114732,0.0
BR_2.1-2.6,arima,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,466276.70790781407,0.0,6633745.701099506,1001000.0,207685.04124114732,0.0
BR_2.1-2.6,arima,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,570547.5412411473,0.0,4564380.329929179,675675.0,332810.0412411473,175175.0
BR_2.1-2.6,croston,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,466660.1873930609,0.0,6036676.883866049,1001000.0,174701.8540597274,0.0
BR_2.1-2.6,croston,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,466660.1873930609,0.0,6473431.519015368,1001000.0,174701.8540597274,0.0
BR_2.1-2.6,croston,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,584486.2290597274,0.0,4675889.832477819,675675.0,324851.8540597274,150150.0
BR_2.1-2.6,hybrid,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,401288.9426404477,0.0,5010590.709953158,1001000.0,53024.3593071145,25025.0
BR_2.1-2.6,hybrid,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,401288.9426404477,0.0,5205714.108220944,1001000.0,53024.3593071145,25025.0
BR_2.1-2.6,hybrid,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,531627.4843071145,0.0,4253019.874456916,675675.0,328299.3593071145,25025.0
BR_2.1-2.6,mitra,0.95,10,True,-1.0,2.5,2024-12-01,0.973612010203267,0.8333333333333334,165559.73702901442,2201.1981488774763,2622762.177747146,1001000.0,73685.62221347028,75075.0
BR_2.1-2.6,mitra,0.95,10,True,-1.0,5.0,2024-12-01,0.973612010203267,0.8333333333333334,165559.73702901442,2201.1981488774763,2994663.7332808217,1001000.0,73685.62221347028,75075.0
BR_2.1-2.6,mitra,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,223835.62221347028,0.0,1790684.9777077623,675675.0,73685.62221347028,200200.0
BR_2.1-2.6,naive,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,960747.0778253622,0.0,13680582.628467752,1001000.0,860647.0778253623,0.0
BR_2.1-2.6,naive,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,960747.0778253622,0.0,15832200.323031157,1001000.0,860647.0778253623,0.0
BR_2.1-2.6,naive,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,1017053.3278253623,0.0,8136426.622602899,675675.0,685472.0778253623,500500.0
BR_2.1-2.6,rf,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,463799.21790115954,0.0,5875281.367900146,1001000.0,98851.3012344928,25025.0
BR_2.1-2.6,rf,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,463799.21790115954,0.0,6184972.120986379,1001000.0,98851.3012344928,25025.0
BR_2.1-2.6,rf,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,596223.1762344928,0.0,4769785.409875942,675675.0,374126.3012344928,50050.0
BR_2.1-2.6,sba,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,402933.4871924422,0.0,5222124.105957079,1001000.0,129743.90385910892,25025.0
BR_2.1-2.6,sba,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,402933.4871924422,0.0,5609046.36560485,1001000.0,129743.90385910892,25025.0
BR_2.1-2.6,sba,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,514503.2788591089,0.0,4116026.2308728714,675675.0,254868.90385910892,175175.0
BR_2.1-2.6,ses,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,373896.78822890436,0.0,4993993.0126524465,1001000.0,177867.62156223762,25025.0
BR_2.1-2.6,ses,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,373896.78822890436,0.0,5501224.566558041,1001000.0,177867.62156223762,25025.0
BR_2.1-2.6,ses,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,471911.3715622376,0.0,3775290.972497901,675675.0,202892.62156223762,225225.0
BR_2.1-2.6,tsb,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,477029.3259345267,0.0,6140107.517717303,1001000.0,166302.24260119325,0.0
BR_2.1-2.6,tsb,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,477029.3259345267,0.0,6555863.1242202865,1001000.0,166302.24260119325,0.0
BR_2.1-2.6,tsb,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,601111.6176011933,0.0,4808892.940809546,675675.0,341477.24260119325,125125.0
BR_2.1-2.6,xgb,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,157856.61259106066,0.0,2982321.9242370464,1001000.0,310092.0292577273,125125.0
BR_2.1-2.6,xgb,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,157856.61259106066,0.0,4070364.4973813645,1001000.0,310092.0292577273,125125.0
BR_2.1-2.6,xgb,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,141173.27925772732,0.0,1129386.2340618186,675675.0,159942.02925772732,250250.0
BR_2.6-3.1,arima,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,127780.13778871002,0.0,1873666.164602962,75075.0,136121.8044553767,0.0
BR_2.6-3.1,arima,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,127780.13778871002,0.0,2213970.675741404,75075.0,136121.8044553767,0.0
BR_2.6-3.1,arima,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,123609.3044553767,0.0,988874.4356430136,50050.0,136121.8044553767,25025.0
BR_2.6-3.1,croston,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,158590.7065199062,0.0,2320419.4112053066,75075.0,166932.37318657286,0.0
BR_2.6-3.1,croston,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,158590.7065199062,0.0,2737750.344171739,75075.0,166932.37318657286,0.0
BR_2.6-3.1,croston,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,154419.87318657286,0.0,1235358.985492583,50050.0,166932.37318657286,25025.0
BR_2.6-3.1,hybrid,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,94499.99795543337,0.0,1338968.7203537838,75075.0,81987.49795543338,0.0
BR_2.6-3.1,hybrid,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,94499.99795543337,0.0,1543937.4652423672,75075.0,81987.49795543338,0.0
BR_2.6-3.1,hybrid,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,97628.12295543338,0.0,781024.9836434671,50050.0,107012.49795543338,0.0
BR_2.6-3.1,mitra,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,73223.17276968392,0.0,1082590.1718270835,75075.0,81564.83943635056,0.0
BR_2.6-3.1,mitra,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,73223.17276968392,0.0,1286502.27041796,75075.0,81564.83943635056,0.0
BR_2.6-3.1,mitra,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,69052.33943635056,0.0,552418.7154908045,50050.0,81564.83943635056,25025.0
BR_2.6-3.1,naive,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,367717.5942987762,0.0,5258915.5339989215,75075.0,338521.76096544287,0.0
BR_2.6-3.1,naive,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,367717.5942987762,0.0,6105219.936412528,75075.0,338521.76096544287,0.0
BR_2.6-3.1,naive,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,379187.38596544287,0.0,3033499.087723543,50050.0,363546.76096544287,0.0
BR_2.6-3.1,rf,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,190841.8360859086,0.0,2767206.623245675,75075.0,190841.83608590864,0.0
BR_2.6-3.1,rf,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,190841.8360859086,0.0,3244311.2134604463,75075.0,190841.83608590864,0.0
BR_2.6-3.1,rf,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,190841.83608590864,0.0,1526734.688687269,50050.0,190841.83608590864,25025.0
BR_2.6-3.1,sba,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,142918.26039909964,0.0,2056674.1507869447,75075.0,136662.0103990996,0.0
BR_2.6-3.1,sba,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,142918.26039909964,0.0,2398329.1767846937,75075.0,136662.0103990996,0.0
BR_2.6-3.1,sba,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,142918.2603990996,0.0,1143346.083192797,50050.0,161687.0103990996,0.0
BR_2.6-3.1,ses,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,122374.69520907411,0.0,1774433.0805315746,75075.0,122374.69520907413,0.0
BR_2.6-3.1,ses,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,122374.69520907411,0.0,2080369.8185542598,75075.0,122374.69520907413,0.0
BR_2.6-3.1,ses,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,122374.69520907413,0.0,978997.561672593,50050.0,122374.69520907413,25025.0
BR_2.6-3.1,tsb,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,132085.64145766894,0.0,1930882.4261361999,75075.0,138341.89145766894,0.0
BR_2.6-3.1,tsb,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,132085.64145766894,0.0,2276737.154780372,75075.0,138341.89145766894,0.0
BR_2.6-3.1,tsb,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,128957.51645766894,0.0,1031660.1316613515,50050.0,138341.89145766894,25025.0
BR_2.6-3.1,xgb,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,88933.10560223191,0.0,1279102.9478990294,75075.0,59737.27226889858,25025.0
BR_2.6-3.1,xgb,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,88933.10560223191,0.0,1491008.6285712756,75075.0,59737.27226889858,25025.0
BR_2.6-3.1,xgb,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,100402.89726889858,0.0,803223.1781511887,50050.0,84762.27226889858,0.0
BR_3.1-3.6,arima,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,148727.99382737235,0.0,2114847.5771635654,25025.0,132044.66049403898,0.0
BR_3.1-3.6,arima,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,148727.99382737235,0.0,2444959.228398663,25025.0,132044.66049403898,0.0
BR_3.1-3.6,arima,0.95,10,True,-1.0,0.0,2024-08-01,,1.0,157069.66049403898,0.0,1256557.2839523118,0.0,157069.66049403898,0.0
BR_3.1-3.6,croston,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,128083.43091593042,0.0,1820714.9566143244,25025.0,113485.51424926374,0.0
BR_3.1-3.6,croston,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,128083.43091593042,0.0,2104428.742237484,25025.0,113485.51424926374,0.0
BR_3.1-3.6,croston,0.95,10,True,-1.0,0.0,2024-08-01,,1.0,135382.38924926374,0.0,1083059.11399411,0.0,138510.51424926374,0.0
BR_3.1-3.6,hybrid,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,86370.10358136965,0.0,1252366.50192986,25025.0,86370.10358136967,0.0
BR_3.1-3.6,hybrid,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,86370.10358136965,0.0,1468291.7608832843,25025.0,86370.10358136967,0.0
BR_3.1-3.6,hybrid,0.95,10,True,-1.0,0.0,2024-08-01,,1.0,86370.10358136967,0.0,690960.8286509573,0.0,111395.10358136967,0.0
BR_3.1-3.6,mitra,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,68241.26720253107,0.0,958217.1244367005,25025.0,55728.76720253106,0.0
BR_3.1-3.6,mitra,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,68241.26720253107,0.0,1097539.0424430282,25025.0,55728.76720253106,0.0
BR_3.1-3.6,mitra,0.95,10,True,-1.0,0.0,2024-08-01,,1.0,74497.51720253106,0.0,595980.1376202485,0.0,80753.76720253106,0.0
BR_3.1-3.6,naive,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,174464.94619695848,0.0,2488033.3865225646,25025.0,157781.61286362514,0.0
BR_3.1-3.6,naive,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,174464.94619695848,0.0,2882487.4186816276,25025.0,157781.61286362514,0.0
BR_3.1-3.6,naive,0.95,10,True,-1.0,0.0,2024-08-01,,1.0,182806.61286362514,0.0,1462452.902909001,0.0,182806.61286362514,0.0
BR_3.1-3.6,rf,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,142763.81086249312,0.0,2064861.7158394835,25025.0,140678.39419582643,0.0
BR_3.1-3.6,rf,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,142763.81086249312,0.0,2416557.7013290497,25025.0,140678.39419582643,0.0
BR_3.1-3.6,rf,0.95,10,True,-1.0,0.0,2024-08-01,,1.0,143806.51919582643,0.0,1150452.1535666115,0.0,165703.39419582643,0.0
BR_3.1-3.6,sba,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,119890.19551318498,0.0,1701913.0432745153,25025.0,105292.27884651828,0.0
BR_3.1-3.6,sba,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,119890.19551318498,0.0,1965143.740390811,25025.0,105292.27884651828,0.0
BR_3.1-3.6,sba,0.95,10,True,-1.0,0.0,2024-08-01,,1.0,127189.15384651828,0.0,1017513.2307721463,0.0,130317.27884651828,0.0
BR_3.1-3.6,ses,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,139664.49175270463,0.0,1983426.797080884,25025.0,122981.15841937129,0.0
BR_3.1-3.6,ses,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,139664.49175270463,0.0,2290879.6931293122,25025.0,122981.15841937129,0.0
BR_3.1-3.6,ses,0.95,10,True,-1.0,0.0,2024-08-01,,1.0,148006.1584193713,0.0,1184049.2673549703,0.0,148006.1584193713,0.0
BR_3.1-3.6,tsb,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,137082.81205800592,0.0,1951205.983174419,25025.0,122484.89539133926,0.0
BR_3.1-3.6,tsb,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,137082.81205800592,0.0,2257418.221652767,25025.0,122484.89539133926,0.0
BR_3.1-3.6,tsb,0.95,10,True,-1.0,0.0,2024-08-01,,1.0,144381.77039133926,0.0,1155054.163130714,0.0,147509.89539133926,0.0
BR_3.1-3.6,xgb,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,59440.96733600913,0.0,830612.7763721324,25025.0,46928.467336009126,0.0
BR_3.1-3.6,xgb,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,59440.96733600913,0.0,947933.9447121553,25025.0,46928.467336009126,0.0
BR_3.1-3.6,xgb,0.95,10,True,-1.0,0.0,2024-08-01,,1.0,65697.21733600913,0.0,525577.738688073,0.0,71953.46733600913,0.0
BR_3.5,arima,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,58558.12528753083,0.0,854306.3583358637,75075.0,60643.5419541975,0.0
BR_3.5,arima,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,58558.12528753083,0.0,1005915.2132213574,75075.0,60643.5419541975,0.0
BR_3.5,arima,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,54387.2919541975,0.0,435098.33563358,50050.0,60643.5419541975,25025.0
BR_3.5,croston,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,45154.98310178852,0.0,644320.1716426002,75075.0,40984.14976845519,0.0
BR_3.5,croston,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,45154.98310178852,0.0,746780.5460637382,75075.0,40984.14976845519,0.0
BR_3.5,croston,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,44112.27476845519,0.0,352898.1981476415,50050.0,40984.14976845519,25025.0
BR_3.5,hybrid,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,59925.659646835156,0.0,926271.0232124431,75075.0,82865.24298016849,0.0
BR_3.5,hybrid,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,59925.659646835156,0.0,1133434.1306628643,75075.0,82865.24298016849,0.0
BR_3.5,hybrid,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,57840.24298016849,0.0,462721.94384134794,50050.0,32815.24298016849,50050.0
BR_3.5,mitra,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,52331.23729166666,0.0,764016.4823958332,75075.0,54416.653958333336,0.0
BR_3.5,mitra,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,52331.23729166666,0.0,900058.1172916666,75075.0,54416.653958333336,0.0
BR_3.5,mitra,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,48160.403958333336,0.0,385283.2316666667,50050.0,54416.653958333336,25025.0
BR_3.5,naive,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,281788.3450970065,0.0,3992087.2539065937,75075.0,244250.84509700653,0.0
BR_3.5,naive,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,281788.3450970065,0.0,4602714.36664911,75075.0,244250.84509700653,0.0
BR_3.5,naive,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,294300.84509700653,0.0,2354406.7607760523,50050.0,269275.84509700653,0.0
BR_3.5,rf,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,84657.55337749387,0.0,1222320.9823069943,75075.0,82572.13671082718,0.0
BR_3.5,rf,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,84657.55337749387,0.0,1428751.3240840624,75075.0,82572.13671082718,0.0
BR_3.5,rf,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,82572.13671082718,0.0,660577.0936866174,50050.0,82572.13671082718,25025.0
BR_3.5,sba,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,44503.775059491694,0.0,634877.6550292963,75075.0,40332.94172615836,0.0
BR_3.5,sba,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,44503.775059491694,0.0,735710.0093446921,75075.0,40332.94172615836,0.0
BR_3.5,sba,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,43461.06672615836,0.0,347688.53380926687,50050.0,40332.94172615836,25025.0
BR_3.5,ses,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,57623.5077949203,0.0,840754.404693011,75075.0,59708.924461586954,0.0
BR_3.5,ses,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,57623.5077949203,0.0,990026.7158469784,75075.0,59708.924461586954,0.0
BR_3.5,ses,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,53452.674461586954,0.0,427621.39569269563,50050.0,59708.924461586954,25025.0
BR_3.5,tsb,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,55088.02430846674,0.0,788349.2691394344,75075.0,50917.1909751334,0.0
BR_3.5,tsb,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,55088.02430846674,0.0,915642.2465772679,75075.0,50917.1909751334,0.0
BR_3.5,tsb,0.95,10,True,-1.0,0.0,2024-08-01,1.0,1.0,54045.3159751334,0.0,432362.5278010672,50050.0,50917.1909751334,25025.0
BR_3.5,xgb,0.95,10,True,-1.0,2.5,2024-12-01,1.0,1.0,41620.38920967827,0.0,603495.6435403349,75075.0,41620.389209678266,0.0
BR_3.5,xgb,0.95,10,True,-1.0,5.0,2024-12-01,1.0,1.0,41620.38920967827,0.0,707546.6165645306,75075.0,41620.389209678266,0.0
